name,url,country,page_title,Geography,Population,region,revision_id,quality_score
Tomiwa Aladekomo,https://en.wikipedia.org/wiki/Tomiwa_Aladekomo,Nigeria,Tomiwa_Aladekomo,Nigeria,223.8,WESTERN AFRICA,1247119888.0,C
Bridget Twar,https://en.wikipedia.org/wiki/Bridget_Twar,Nigeria,Bridget_Twar,Nigeria,223.8,WESTERN AFRICA,1149479906.0,Stub
Titus Uba,https://en.wikipedia.org/wiki/Titus_Uba,Nigeria,Titus_Uba,Nigeria,223.8,WESTERN AFRICA,1246627224.0,Start
Ifeanyi Uchendu,https://en.wikipedia.org/wiki/Ifeanyi_Uchendu,Nigeria,Ifeanyi_Uchendu,Nigeria,223.8,WESTERN AFRICA,1229889299.0,Stub
S. K. E. Udeh-Okoye,https://en.wikipedia.org/wiki/S._K._E._Udeh-Okoye,Nigeria,S._K._E._Udeh-Okoye,Nigeria,223.8,WESTERN AFRICA,1136131935.0,Start
Charles Udoh,https://en.wikipedia.org/wiki/Charles_Udoh,Nigeria,Charles_Udoh,Nigeria,223.8,WESTERN AFRICA,1250273545.0,Start
Bob-Manuel Udokwu,https://en.wikipedia.org/wiki/Bob-Manuel_Udokwu,Nigeria,Bob-Manuel_Udokwu,Nigeria,223.8,WESTERN AFRICA,1246468161.0,Start
Ugorji Okechuwu Ugorji,https://en.wikipedia.org/wiki/Ugorji_Okechuwu_Ugorji,Nigeria,Ugorji_Okechuwu_Ugorji,Nigeria,223.8,WESTERN AFRICA,1247120199.0,C
Laz Unaogu,https://en.wikipedia.org/wiki/Laz_Unaogu,Nigeria,Laz_Unaogu,Nigeria,223.8,WESTERN AFRICA,1250550076.0,Start
Usman Bello Kumo,https://en.wikipedia.org/wiki/Usman_Bello_Kumo,Nigeria,Usman_Bello_Kumo,Nigeria,223.8,WESTERN AFRICA,1173985656.0,Start
Mariatu Bala Usman,https://en.wikipedia.org/wiki/Mariatu_Bala_Usman,Nigeria,Mariatu_Bala_Usman,Nigeria,223.8,WESTERN AFRICA,1192201627.0,Stub
Musa Usman,https://en.wikipedia.org/wiki/Musa_Usman,Nigeria,Musa_Usman,Nigeria,223.8,WESTERN AFRICA,1178635537.0,Start
Maryam Uwais,https://en.wikipedia.org/wiki/Maryam_Uwais,Nigeria,Maryam_Uwais,Nigeria,223.8,WESTERN AFRICA,1242701558.0,C
Ebikabowei Victor-Ben,https://en.wikipedia.org/wiki/Ebikabowei_Victor-Ben,Nigeria,Ebikabowei_Victor-Ben,Nigeria,223.8,WESTERN AFRICA,1207390094.0,Start
Adolphus Wabara,https://en.wikipedia.org/wiki/Adolphus_Wabara,Nigeria,Adolphus_Wabara,Nigeria,223.8,WESTERN AFRICA,1248909385.0,C
Francis E. Waive,https://en.wikipedia.org/wiki/Francis_E._Waive,Nigeria,Francis_E._Waive,Nigeria,223.8,WESTERN AFRICA,1226013667.0,Start
Wale Oladipo,https://en.wikipedia.org/wiki/Wale_Oladipo,Nigeria,Wale_Oladipo,Nigeria,223.8,WESTERN AFRICA,1224493610.0,C
Ezekiel Warigbani,https://en.wikipedia.org/wiki/Ezekiel_Warigbani,Nigeria,Ezekiel_Warigbani,Nigeria,223.8,WESTERN AFRICA,1245604782.0,Stub
John Wash Pam,https://en.wikipedia.org/wiki/John_Wash_Pam,Nigeria,John_Wash_Pam,Nigeria,223.8,WESTERN AFRICA,1227314171.0,Stub
Abdullahi Wuse,https://en.wikipedia.org/wiki/Abdullahi_Wuse,Nigeria,Abdullahi_Wuse,Nigeria,223.8,WESTERN AFRICA,1140523031.0,Stub
Yahaya Madawaki,https://en.wikipedia.org/wiki/Yahaya_Madawaki,Nigeria,Yahaya_Madawaki,Nigeria,223.8,WESTERN AFRICA,1229838076.0,C
Yusuf Buba Yakub,https://en.wikipedia.org/wiki/Yusuf_Buba_Yakub,Nigeria,Yusuf_Buba_Yakub,Nigeria,223.8,WESTERN AFRICA,1249384599.0,C
Yakubu Umar Barde,https://en.wikipedia.org/wiki/Yakubu_Umar_Barde,Nigeria,Yakubu_Umar_Barde,Nigeria,223.8,WESTERN AFRICA,1216648097.0,Stub
Binos Dauda Yaroe,https://en.wikipedia.org/wiki/Binos_Dauda_Yaroe,Nigeria,Binos_Dauda_Yaroe,Nigeria,223.8,WESTERN AFRICA,1226318030.0,C
Saleh Shehu Yipmong,https://en.wikipedia.org/wiki/Saleh_Shehu_Yipmong,Nigeria,Saleh_Shehu_Yipmong,Nigeria,223.8,WESTERN AFRICA,1201221700.0,Start
Yusuf Adamu Gagdi,https://en.wikipedia.org/wiki/Yusuf_Adamu_Gagdi,Nigeria,Yusuf_Adamu_Gagdi,Nigeria,223.8,WESTERN AFRICA,1236859640.0,Stub
Amina Zakari,https://en.wikipedia.org/wiki/Amina_Zakari,Nigeria,Amina_Zakari,Nigeria,223.8,WESTERN AFRICA,1151698875.0,C
Mohamed Akotey,https://en.wikipedia.org/wiki/Mohamed_Akotey,Niger,Mohamed_Akotey,Niger,27.2,WESTERN AFRICA,1191924002.0,Start
Oumar Ba,https://en.wikipedia.org/wiki/Oumar_Ba,Niger,Oumar_Ba,Niger,27.2,WESTERN AFRICA,1177650193.0,Stub
Alidou Barkire,https://en.wikipedia.org/wiki/Alidou_Barkire,Niger,Alidou_Barkire,Niger,27.2,WESTERN AFRICA,1241584739.0,Stub
Boubacar Hama Beidi,https://en.wikipedia.org/wiki/Boubacar_Hama_Beidi,Niger,Boubacar_Hama_Beidi,Niger,27.2,WESTERN AFRICA,1240799135.0,Start
Mano Dayak,https://en.wikipedia.org/wiki/Mano_Dayak,Niger,Mano_Dayak,Niger,27.2,WESTERN AFRICA,1241601548.0,Start
Moussa Moumouni Djermakoye,https://en.wikipedia.org/wiki/Moussa_Moumouni_Djermakoye,Niger,Moussa_Moumouni_Djermakoye,Niger,27.2,WESTERN AFRICA,1227768407.0,C
Abdoulkarim Goukoye,https://en.wikipedia.org/wiki/Abdoulkarim_Goukoye,Niger,Abdoulkarim_Goukoye,Niger,27.2,WESTERN AFRICA,1167401003.0,Stub
Marcel Inné,https://en.wikipedia.org/wiki/Marcel_Inné,Niger,Marcel_Inné,Niger,27.2,WESTERN AFRICA,1231186682.0,Start
Souleymane Ly,https://en.wikipedia.org/wiki/Souleymane_Ly,Niger,Souleymane_Ly,Niger,27.2,WESTERN AFRICA,1231188815.0,Start
Mohamadou Djibrilla Maïga,https://en.wikipedia.org/wiki/Mohamadou_Djibrilla_Maïga,Niger,Mohamadou_Djibrilla_Maïga,Niger,27.2,WESTERN AFRICA,1191916353.0,Stub
Sa'adatu Kolo,https://en.wikipedia.org/wiki/Sa'adatu_Kolo,Niger,Sa'adatu_Kolo,Niger,27.2,WESTERN AFRICA,1152460082.0,Start
Issoufou Saidou-Djermakoye,https://en.wikipedia.org/wiki/Issoufou_Saidou-Djermakoye,Niger,Issoufou_Saidou-Djermakoye,Niger,27.2,WESTERN AFRICA,1177650722.0,Stub
Issoufou Sidibé,https://en.wikipedia.org/wiki/Issoufou_Sidibé,Niger,Issoufou_Sidibé,Niger,27.2,WESTERN AFRICA,1227762370.0,C
Yacouba Sido,https://en.wikipedia.org/wiki/Yacouba_Sido,Niger,Yacouba_Sido,Niger,27.2,WESTERN AFRICA,1177650740.0,Stub
Sadou Soloké,https://en.wikipedia.org/wiki/Sadou_Soloké,Niger,Sadou_Soloké,Niger,27.2,WESTERN AFRICA,1172866016.0,Stub
Saloum Traoré,https://en.wikipedia.org/wiki/Saloum_Traoré,Niger,Saloum_Traoré,Niger,27.2,WESTERN AFRICA,747227236.0,Stub
Djibo Yacouba,https://en.wikipedia.org/wiki/Djibo_Yacouba,Niger,Djibo_Yacouba,Niger,27.2,WESTERN AFRICA,1238216072.0,Start
Einar Thambarskelfir,https://en.wikipedia.org/wiki/Einar_Thambarskelfir,Norway,Einar_Thambarskelfir,Norway,5.5,NORTHERN EUROPE,1145167838.0,C
Salim bin Nasir bin Said Al Aufi,https://en.wikipedia.org/wiki/Salim_bin_Nasir_bin_Said_Al_Aufi,Oman,Salim_bin_Nasir_bin_Said_Al_Aufi,Oman,5.0,WESTERN ASIA,1241251699.0,Start
Saud bin Hamoud bin Ahmed Al Habsi,https://en.wikipedia.org/wiki/Saud_bin_Hamoud_bin_Ahmed_Al_Habsi,Oman,Saud_bin_Hamoud_bin_Ahmed_Al_Habsi,Oman,5.0,WESTERN ASIA,1241249063.0,Start
Saeed bin Hamoud bin Saeed al Maawali,https://en.wikipedia.org/wiki/Saeed_bin_Hamoud_bin_Saeed_al_Maawali,Oman,Saeed_bin_Hamoud_bin_Saeed_al_Maawali,Oman,5.0,WESTERN ASIA,1241250370.0,Start
Salem bin Mohammed Al Mahrouqi,https://en.wikipedia.org/wiki/Salem_bin_Mohammed_Al_Mahrouqi,Oman,Salem_bin_Mohammed_Al_Mahrouqi,Oman,5.0,WESTERN ASIA,1248129143.0,Start
Mohammed bin Said bin Khalfan Al Mamari,https://en.wikipedia.org/wiki/Mohammed_bin_Said_bin_Khalfan_Al_Mamari,Oman,Mohammed_bin_Said_bin_Khalfan_Al_Mamari,Oman,5.0,WESTERN ASIA,1241252689.0,Start
Said bin Mohammed bin Ahmed Al Saqri,https://en.wikipedia.org/wiki/Said_bin_Mohammed_bin_Ahmed_Al_Saqri,Oman,Said_bin_Mohammed_bin_Ahmed_Al_Saqri,Oman,5.0,WESTERN ASIA,1241250445.0,Start
Qais Mohammed Al Yousef,https://en.wikipedia.org/wiki/Qais_Mohammed_Al_Yousef,Oman,Qais_Mohammed_Al_Yousef,Oman,5.0,WESTERN ASIA,1249877304.0,Stub
Khalfan bin Saeed bin Mubarak al-Shueili,https://en.wikipedia.org/wiki/Khalfan_bin_Saeed_bin_Mubarak_al-Shueili,Oman,Khalfan_bin_Saeed_bin_Mubarak_al-Shueili,Oman,5.0,WESTERN ASIA,1241250091.0,Start
Yusuf bin Alawi bin Abdullah,https://en.wikipedia.org/wiki/Yusuf_bin_Alawi_bin_Abdullah,Oman,Yusuf_bin_Alawi_bin_Abdullah,Oman,5.0,WESTERN ASIA,1245440780.0,C
Asa'ad bin Tariq,https://en.wikipedia.org/wiki/Asa'ad_bin_Tariq,Oman,Asa'ad_bin_Tariq,Oman,5.0,WESTERN ASIA,1229583882.0,Start
Mahad Said Baawain,https://en.wikipedia.org/wiki/Mahad_Said_Baawain,Oman,Mahad_Said_Baawain,Oman,5.0,WESTERN ASIA,1241251598.0,Start
Khalid bin Hilal Al Busaidi,https://en.wikipedia.org/wiki/Khalid_bin_Hilal_Al_Busaidi,Oman,Khalid_bin_Hilal_Al_Busaidi,Oman,5.0,WESTERN ASIA,1241131635.0,Stub
Malek Bin Sulaiman Al Ma'amari,https://en.wikipedia.org/wiki/Malek_Bin_Sulaiman_Al_Ma'amari,Oman,Malek_Bin_Sulaiman_Al_Ma'amari,Oman,5.0,WESTERN ASIA,1249356132.0,Stub
Khalid Al Mawali,https://en.wikipedia.org/wiki/Khalid_Al_Mawali,Oman,Khalid_Al_Mawali,Oman,5.0,WESTERN ASIA,1248475848.0,Stub
Moosa AbdulRahman Hassan,https://en.wikipedia.org/wiki/Moosa_AbdulRahman_Hassan,Oman,Moosa_AbdulRahman_Hassan,Oman,5.0,WESTERN ASIA,1216573194.0,C
Abdullah Al Saidi,https://en.wikipedia.org/wiki/Abdullah_Al_Saidi,Oman,Abdullah_Al_Saidi,Oman,5.0,WESTERN ASIA,1241135391.0,Start
Hilal Al Sarmi,https://en.wikipedia.org/wiki/Hilal_Al_Sarmi,Oman,Hilal_Al_Sarmi,Oman,5.0,WESTERN ASIA,1250016264.0,Stub
Shihab bin Tariq,https://en.wikipedia.org/wiki/Shihab_bin_Tariq,Oman,Shihab_bin_Tariq,Oman,5.0,WESTERN ASIA,1249749949.0,C
Sultan bin Salem al-Habsi,https://en.wikipedia.org/wiki/Sultan_bin_Salem_al-Habsi,Oman,Sultan_bin_Salem_al-Habsi,Oman,5.0,WESTERN ASIA,1241135173.0,Stub
Taimur bin Asa'ad,https://en.wikipedia.org/wiki/Taimur_bin_Asa'ad,Oman,Taimur_bin_Asa'ad,Oman,5.0,WESTERN ASIA,1242707228.0,Stub
Fahr bin Taimur,https://en.wikipedia.org/wiki/Fahr_bin_Taimur,Oman,Fahr_bin_Taimur,Oman,5.0,WESTERN ASIA,1250254789.0,Start
Abdul Gani (soldier),https://en.wikipedia.org/wiki/Abdul_Gani_(soldier),Pakistan,Abdul_Gani_(soldier),Pakistan,240.5,SOUTH ASIA,1246543437.0,Start
Mufti Abdullah,https://en.wikipedia.org/wiki/Mufti_Abdullah,Pakistan,Mufti_Abdullah,Pakistan,240.5,SOUTH ASIA,1127228239.0,Stub
Jamil Ahmed,https://en.wikipedia.org/wiki/Jamil_Ahmed,Pakistan,Jamil_Ahmed,Pakistan,240.5,SOUTH ASIA,1222869680.0,Stub
Kamruddin Ahmed,https://en.wikipedia.org/wiki/Kamruddin_Ahmed,Pakistan,Kamruddin_Ahmed,Pakistan,240.5,SOUTH ASIA,1230198799.0,Start
Ali Gul Sangi,https://en.wikipedia.org/wiki/Ali_Gul_Sangi,Pakistan,Ali_Gul_Sangi,Pakistan,240.5,SOUTH ASIA,1250508881.0,Start
Qazi Khalid Ali,https://en.wikipedia.org/wiki/Qazi_Khalid_Ali,Pakistan,Qazi_Khalid_Ali,Pakistan,240.5,SOUTH ASIA,1211047318.0,Stub
Master Taj-ud-Din Ansari,https://en.wikipedia.org/wiki/Master_Taj-ud-Din_Ansari,Pakistan,Master_Taj-ud-Din_Ansari,Pakistan,240.5,SOUTH ASIA,1179026554.0,Stub
Ashab Uddin Ahmad,https://en.wikipedia.org/wiki/Ashab_Uddin_Ahmad,Pakistan,Ashab_Uddin_Ahmad,Pakistan,240.5,SOUTH ASIA,1245380479.0,B
Ashab Uddin Ahmad,https://en.wikipedia.org/wiki/Ashab_Uddin_Ahmad,Pakistan,Ashab_Uddin_Ahmad,Pakistan,240.5,SOUTH ASIA,1245380479.0,B
Ghulam Mohammed Baloch,https://en.wikipedia.org/wiki/Ghulam_Mohammed_Baloch,Pakistan,Ghulam_Mohammed_Baloch,Pakistan,240.5,SOUTH ASIA,1244647456.0,C
Shah Nawaz Bhutto,https://en.wikipedia.org/wiki/Shah_Nawaz_Bhutto,Pakistan,Shah_Nawaz_Bhutto,Pakistan,240.5,SOUTH ASIA,1248945428.0,GA
Syed Ata-ul-Muhaimin Bukhari,https://en.wikipedia.org/wiki/Syed_Ata-ul-Muhaimin_Bukhari,Pakistan,Syed_Ata-ul-Muhaimin_Bukhari,Pakistan,240.5,SOUTH ASIA,1185328707.0,Stub
Chaudhry Abdul Rehman Khan,https://en.wikipedia.org/wiki/Chaudhry_Abdul_Rehman_Khan,Pakistan,Chaudhry_Abdul_Rehman_Khan,Pakistan,240.5,SOUTH ASIA,1224955194.0,Start
Dewan Taimur Raja Chowdhury,https://en.wikipedia.org/wiki/Dewan_Taimur_Raja_Chowdhury,Pakistan,Dewan_Taimur_Raja_Chowdhury,Pakistan,240.5,SOUTH ASIA,1232078838.0,Start
Mafiz Ali Chowdhury,https://en.wikipedia.org/wiki/Mafiz_Ali_Chowdhury,Pakistan,Mafiz_Ali_Chowdhury,Pakistan,240.5,SOUTH ASIA,1243860644.0,Start
Moinuddin Ahmed Chowdhury,https://en.wikipedia.org/wiki/Moinuddin_Ahmed_Chowdhury,Pakistan,Moinuddin_Ahmed_Chowdhury,Pakistan,240.5,SOUTH ASIA,1166369458.0,C
Moinuddin Ahmed Chowdhury,https://en.wikipedia.org/wiki/Moinuddin_Ahmed_Chowdhury,Pakistan,Moinuddin_Ahmed_Chowdhury,Pakistan,240.5,SOUTH ASIA,1166369458.0,C
Zahur Ahmad Chowdhury,https://en.wikipedia.org/wiki/Zahur_Ahmad_Chowdhury,Pakistan,Zahur_Ahmad_Chowdhury,Pakistan,240.5,SOUTH ASIA,1243860749.0,Start
Nazo Dharejo,https://en.wikipedia.org/wiki/Nazo_Dharejo,Pakistan,Nazo_Dharejo,Pakistan,240.5,SOUTH ASIA,1249869096.0,Start
Abdul Ghafoor Khan Durrani,https://en.wikipedia.org/wiki/Abdul_Ghafoor_Khan_Durrani,Pakistan,Abdul_Ghafoor_Khan_Durrani,Pakistan,240.5,SOUTH ASIA,1212854333.0,Stub
Zulfiqar Halepoto,https://en.wikipedia.org/wiki/Zulfiqar_Halepoto,Pakistan,Zulfiqar_Halepoto,Pakistan,240.5,SOUTH ASIA,1184354734.0,Start
Syed Shamsul Hasan,https://en.wikipedia.org/wiki/Syed_Shamsul_Hasan,Pakistan,Syed_Shamsul_Hasan,Pakistan,240.5,SOUTH ASIA,1232614245.0,Start
Anwar Ali Hyder,https://en.wikipedia.org/wiki/Anwar_Ali_Hyder,Pakistan,Anwar_Ali_Hyder,Pakistan,240.5,SOUTH ASIA,1249769516.0,Start
Muhammad Ishaq Khattak,https://en.wikipedia.org/wiki/Muhammad_Ishaq_Khattak,Pakistan,Muhammad_Ishaq_Khattak,Pakistan,240.5,SOUTH ASIA,1196215565.0,Start
Mufti Jafar Hussain,https://en.wikipedia.org/wiki/Mufti_Jafar_Hussain,Pakistan,Mufti_Jafar_Hussain,Pakistan,240.5,SOUTH ASIA,1221486932.0,Start
Ahmed E. H. Jaffer,https://en.wikipedia.org/wiki/Ahmed_E._H._Jaffer,Pakistan,Ahmed_E._H._Jaffer,Pakistan,240.5,SOUTH ASIA,1243671555.0,Start
Mehrumal Jagwani,https://en.wikipedia.org/wiki/Mehrumal_Jagwani,Pakistan,Mehrumal_Jagwani,Pakistan,240.5,SOUTH ASIA,1211576717.0,Stub
Rustam Jamali,https://en.wikipedia.org/wiki/Rustam_Jamali,Pakistan,Rustam_Jamali,Pakistan,240.5,SOUTH ASIA,1248938217.0,Stub
Hyder Bux Jatoi,https://en.wikipedia.org/wiki/Hyder_Bux_Jatoi,Pakistan,Hyder_Bux_Jatoi,Pakistan,240.5,SOUTH ASIA,1250596353.0,C
Hamid Javaid,https://en.wikipedia.org/wiki/Hamid_Javaid,Pakistan,Hamid_Javaid,Pakistan,240.5,SOUTH ASIA,1218766989.0,C
Jamal Kakakhel,https://en.wikipedia.org/wiki/Jamal_Kakakhel,Pakistan,Jamal_Kakakhel,Pakistan,240.5,SOUTH ASIA,1081294446.0,Stub
Mian Muhibullah Kakakhel,https://en.wikipedia.org/wiki/Mian_Muhibullah_Kakakhel,Pakistan,Mian_Muhibullah_Kakakhel,Pakistan,240.5,SOUTH ASIA,1208795096.0,C
Niat Qabool Hayat Kakakhel,https://en.wikipedia.org/wiki/Niat_Qabool_Hayat_Kakakhel,Pakistan,Niat_Qabool_Hayat_Kakakhel,Pakistan,240.5,SOUTH ASIA,1242087910.0,Start
Syed Kamal,https://en.wikipedia.org/wiki/Syed_Kamal,Pakistan,Syed_Kamal,Pakistan,240.5,SOUTH ASIA,1243664924.0,C
Kazi Abdul Kader,https://en.wikipedia.org/wiki/Kazi_Abdul_Kader,Pakistan,Kazi_Abdul_Kader,Pakistan,240.5,SOUTH ASIA,1245483033.0,Start
Amir Habibullah Khan Saadi,https://en.wikipedia.org/wiki/Amir_Habibullah_Khan_Saadi,Pakistan,Amir_Habibullah_Khan_Saadi,Pakistan,240.5,SOUTH ASIA,1224530956.0,C
Khan Muhammad Khan,https://en.wikipedia.org/wiki/Khan_Muhammad_Khan,Pakistan,Khan_Muhammad_Khan,Pakistan,240.5,SOUTH ASIA,1232010425.0,GA
Malik Allahyar Khan,https://en.wikipedia.org/wiki/Malik_Allahyar_Khan,Pakistan,Malik_Allahyar_Khan,Pakistan,240.5,SOUTH ASIA,1233679331.0,Start
Omar Asghar Khan,https://en.wikipedia.org/wiki/Omar_Asghar_Khan,Pakistan,Omar_Asghar_Khan,Pakistan,240.5,SOUTH ASIA,1219831535.0,C
Rana Khudadad Khan,https://en.wikipedia.org/wiki/Rana_Khudadad_Khan,Pakistan,Rana_Khudadad_Khan,Pakistan,240.5,SOUTH ASIA,1220777640.0,Stub
Rao Muhammad Afzal Khan,https://en.wikipedia.org/wiki/Rao_Muhammad_Afzal_Khan,Pakistan,Rao_Muhammad_Afzal_Khan,Pakistan,240.5,SOUTH ASIA,1220862871.0,Stub
Mohammad Aslam Khan (Pakistan Peoples Party politician),https://en.wikipedia.org/wiki/Mohammad_Aslam_Khan_(Pakistan_Peoples_Party_politician),Pakistan,Mohammad_Aslam_Khan_(Pakistan_Peoples_Party_politician),Pakistan,240.5,SOUTH ASIA,1119146482.0,Start
Tufail Ahmad Khan,https://en.wikipedia.org/wiki/Tufail_Ahmad_Khan,Pakistan,Tufail_Ahmad_Khan,Pakistan,240.5,SOUTH ASIA,1232902796.0,Stub
Wajih-uz-Zaman Khan,https://en.wikipedia.org/wiki/Wajih-uz-Zaman_Khan,Pakistan,Wajih-uz-Zaman_Khan,Pakistan,240.5,SOUTH ASIA,1236054107.0,Start
Shahal Khan Khoso,https://en.wikipedia.org/wiki/Shahal_Khan_Khoso,Pakistan,Shahal_Khan_Khoso,Pakistan,240.5,SOUTH ASIA,1187604501.0,Start
Mir Dariya Khan Khoso,https://en.wikipedia.org/wiki/Mir_Dariya_Khan_Khoso,Pakistan,Mir_Dariya_Khan_Khoso,Pakistan,240.5,SOUTH ASIA,1213788166.0,Stub
Naseer Khan Khoso,https://en.wikipedia.org/wiki/Naseer_Khan_Khoso,Pakistan,Naseer_Khan_Khoso,Pakistan,240.5,SOUTH ASIA,1229384884.0,Stub
Zahoor Hussain Khoso,https://en.wikipedia.org/wiki/Zahoor_Hussain_Khoso,Pakistan,Zahoor_Hussain_Khoso,Pakistan,240.5,SOUTH ASIA,1200588895.0,Start
Mumtaz Hasan Kizilbash,https://en.wikipedia.org/wiki/Mumtaz_Hasan_Kizilbash,Pakistan,Mumtaz_Hasan_Kizilbash,Pakistan,240.5,SOUTH ASIA,1108260069.0,Stub
Abdul Aziz Kurd,https://en.wikipedia.org/wiki/Abdul_Aziz_Kurd,Pakistan,Abdul_Aziz_Kurd,Pakistan,240.5,SOUTH ASIA,1235267463.0,Start
Dodo Maheri,https://en.wikipedia.org/wiki/Dodo_Maheri,Pakistan,Dodo_Maheri,Pakistan,240.5,SOUTH ASIA,1063428037.0,Stub
Fakir Abdul Mannan,https://en.wikipedia.org/wiki/Fakir_Abdul_Mannan,Pakistan,Fakir_Abdul_Mannan,Pakistan,240.5,SOUTH ASIA,1246008163.0,Start
Khalid Mansoor,https://en.wikipedia.org/wiki/Khalid_Mansoor,Pakistan,Khalid_Mansoor,Pakistan,240.5,SOUTH ASIA,1152793398.0,Stub
Balach Marri,https://en.wikipedia.org/wiki/Balach_Marri,Pakistan,Balach_Marri,Pakistan,240.5,SOUTH ASIA,1249885794.0,C
Sheikh Manzar Masaud,https://en.wikipedia.org/wiki/Sheikh_Manzar_Masaud,Pakistan,Sheikh_Manzar_Masaud,Pakistan,240.5,SOUTH ASIA,1192587565.0,Stub
Inayatullah Khan Mashriqi,https://en.wikipedia.org/wiki/Inayatullah_Khan_Mashriqi,Pakistan,Inayatullah_Khan_Mashriqi,Pakistan,240.5,SOUTH ASIA,1248974565.0,C
Ali Khan Masood,https://en.wikipedia.org/wiki/Ali_Khan_Masood,Pakistan,Ali_Khan_Masood,Pakistan,240.5,SOUTH ASIA,1250589699.0,C
Maulana Bashir Ahmad Sialvi,https://en.wikipedia.org/wiki/Maulana_Bashir_Ahmad_Sialvi,Pakistan,Maulana_Bashir_Ahmad_Sialvi,Pakistan,240.5,SOUTH ASIA,1243072391.0,Start
Salim Jan Khan Mazari,https://en.wikipedia.org/wiki/Salim_Jan_Khan_Mazari,Pakistan,Salim_Jan_Khan_Mazari,Pakistan,240.5,SOUTH ASIA,1141279171.0,Stub
Tofazzal Hossain Manik Miah,https://en.wikipedia.org/wiki/Tofazzal_Hossain_Manik_Miah,Pakistan,Tofazzal_Hossain_Manik_Miah,Pakistan,240.5,SOUTH ASIA,1235606534.0,GA
Mir Hasem Ali,https://en.wikipedia.org/wiki/Mir_Hasem_Ali,Pakistan,Mir_Hasem_Ali,Pakistan,240.5,SOUTH ASIA,1237286854.0,Stub
Muhammad Aslam Butt,https://en.wikipedia.org/wiki/Muhammad_Aslam_Butt,Pakistan,Muhammad_Aslam_Butt,Pakistan,240.5,SOUTH ASIA,1243764046.0,Start
Nepal Nag,https://en.wikipedia.org/wiki/Nepal_Nag,Pakistan,Nepal_Nag,Pakistan,240.5,SOUTH ASIA,1246482846.0,Start
Syed Sajid Ali Naqvi,https://en.wikipedia.org/wiki/Syed_Sajid_Ali_Naqvi,Pakistan,Syed_Sajid_Ali_Naqvi,Pakistan,240.5,SOUTH ASIA,1244210224.0,Start
Syed Nazrul Islam,https://en.wikipedia.org/wiki/Syed_Nazrul_Islam,Pakistan,Syed_Nazrul_Islam,Pakistan,240.5,SOUTH ASIA,1249862957.0,C
Haji Omar,https://en.wikipedia.org/wiki/Haji_Omar,Pakistan,Haji_Omar,Pakistan,240.5,SOUTH ASIA,1138121635.0,Stub
Saifullah Khan Paracha,https://en.wikipedia.org/wiki/Saifullah_Khan_Paracha,Pakistan,Saifullah_Khan_Paracha,Pakistan,240.5,SOUTH ASIA,1245829825.0,Start
Habib ur Rahman (Indian National Army officer),https://en.wikipedia.org/wiki/Habib_ur_Rahman_(Indian_National_Army_officer),Pakistan,Habib_ur_Rahman_(Indian_National_Army_officer),Pakistan,240.5,SOUTH ASIA,1242611593.0,C
Sheikh Tariq Rasheed,https://en.wikipedia.org/wiki/Sheikh_Tariq_Rasheed,Pakistan,Sheikh_Tariq_Rasheed,Pakistan,240.5,SOUTH ASIA,1174047230.0,Stub
Chaudhry Muhammad Riaz,https://en.wikipedia.org/wiki/Chaudhry_Muhammad_Riaz,Pakistan,Chaudhry_Muhammad_Riaz,Pakistan,240.5,SOUTH ASIA,1249717582.0,Start
Syed Ali Qutab Shah Rizvi,https://en.wikipedia.org/wiki/Syed_Ali_Qutab_Shah_Rizvi,Pakistan,Syed_Ali_Qutab_Shah_Rizvi,Pakistan,240.5,SOUTH ASIA,957488901.0,Stub
Syed Nasir Ali Rizvi,https://en.wikipedia.org/wiki/Syed_Nasir_Ali_Rizvi,Pakistan,Syed_Nasir_Ali_Rizvi,Pakistan,240.5,SOUTH ASIA,1230227995.0,Start
Hafiz Saeed,https://en.wikipedia.org/wiki/Hafiz_Saeed,Pakistan,Hafiz_Saeed,Pakistan,240.5,SOUTH ASIA,1250457255.0,GA
Sagheer Ahmad,https://en.wikipedia.org/wiki/Sagheer_Ahmad,Pakistan,Sagheer_Ahmad,Pakistan,240.5,SOUTH ASIA,1248056932.0,Start
Muhammad Saifullah,https://en.wikipedia.org/wiki/Muhammad_Saifullah,Pakistan,Muhammad_Saifullah,Pakistan,240.5,SOUTH ASIA,1074313192.0,Stub
Saleem Khursheed Khokhar,https://en.wikipedia.org/wiki/Saleem_Khursheed_Khokhar,Pakistan,Saleem_Khursheed_Khokhar,Pakistan,240.5,SOUTH ASIA,1142155683.0,Stub
Pir Syed Mohammad Yaqoob Shah,https://en.wikipedia.org/wiki/Pir_Syed_Mohammad_Yaqoob_Shah,Pakistan,Pir_Syed_Mohammad_Yaqoob_Shah,Pakistan,240.5,SOUTH ASIA,1243072733.0,Start
Zulfiqar Shah,https://en.wikipedia.org/wiki/Zulfiqar_Shah,Pakistan,Zulfiqar_Shah,Pakistan,240.5,SOUTH ASIA,1247169926.0,C
Mian Muhammad Shahnawaz,https://en.wikipedia.org/wiki/Mian_Muhammad_Shahnawaz,Pakistan,Mian_Muhammad_Shahnawaz,Pakistan,240.5,SOUTH ASIA,1214592851.0,Stub
